Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.7632655,-47.85713533",10/07/2015 21:04:45,24.1,24.1,24.1,17.1,64.94,,11.2,,280,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/07/2015 22:04:45,23.1,23.1,23.1,17.1,68.98,,7.6,,290,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/07/2015 23:04:45,21.1,21.1,21.1,18.1,83,,0,,,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 00:04:45,19.1,19.1,19.1,17.1,88.19,,0,,,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 01:04:45,19.1,19.1,19.1,18.1,93.93,,0,,,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 02:04:45,20.1,20.1,20.1,17.1,82.88,,5.4,,290,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 03:04:45,18.1,18.1,18.1,17.1,93.89,,0,,,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 04:04:45,18.1,18.1,18.1,16.1,88.1,,5.4,,170,,,,,1,50,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 05:04:45,17.1,17.1,17.1,16.1,93.84,,5.4,,280,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 06:04:45,17.1,17.1,17.1,16.1,93.84,,0,,,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 07:04:45,20.1,20.1,20.1,17.1,82.88,,0,,,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 08:04:45,24.1,24.1,24.1,17.1,64.94,,9.4,,60,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 09:04:45,25.1,25.1,25.1,16.1,57.41,,16.6,,60,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 10:04:45,27.1,27.1,27.1,16.1,51,27.5,18.4,,70,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 11:04:45,29.1,29.1,29.1,14.1,39.91,28.6,22.3,,30,,,,,1,30,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 12:04:45,30.1,30.1,30.1,13.1,35.3,29.2,16.6,,40,,,,,1,50,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 13:04:45,31.1,31.1,31.1,13.1,33.34,30.1,18.4,,30,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 14:04:45,32.1,32.1,32.1,12.1,29.5,30.8,14.8,,40,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 15:04:45,32.1,32.1,32.1,12.1,29.5,30.8,18.4,,50,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 16:04:45,31.1,31.1,31.1,11.1,29.23,29.7,16.6,,40,,,,,1,90,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Overcast
"-15.7632655,-47.85713533",10/08/2015 17:04:45,31.1,31.1,31.1,11.1,29.23,29.7,16.6,,50,,,,,1,50,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 18:04:45,28.1,28.1,28.1,12.1,37.12,27.5,9.4,,90,,,,,1,50,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 19:04:45,26.1,26.1,26.1,12.1,41.74,,7.6,,90,,,,,1,30,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Partially cloudy
"-15.7632655,-47.85713533",10/08/2015 20:04:45,25.1,25.1,25.1,13.1,47.3,,7.6,,80,,,,,,0,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,Clear
"-15.7632655,-47.85713533",10/08/2015 21:04:45,,,,,,,,,,,,,,,,,,-15.7632655,-47.85713533,"-15.7632655,-47.85713533",,,
