Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"-15.82163333,-47.97558",09/12/2020 06:51:14,18.0,18.0,18.0,5.7,44.48,,5.2,,144.0,,0.0,,,10.0,0.0,1018.6,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 07:51:14,21.9,21.9,21.9,6.1,36.05,,7.8,,60.0,,0.0,,,10.0,0.0,1018.3,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 08:51:14,23.9,23.9,23.9,8.1,36.62,,11.3,,48.0,,0.0,,,10.0,0.0,1017.7,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 09:51:14,26.9,26.9,26.9,7.2,28.78,26.3,16.2,,65.0,,0.0,,,10.0,0.0,1016.7,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 10:51:14,27.5,27.5,27.5,7.1,27.63,26.6,22.2,,69.0,,0.0,,,10.0,0.0,1016.2,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 11:51:14,29.5,29.5,29.5,5.8,22.46,27.9,23.0,,66.0,,0.0,,,10.0,0.0,1014.9,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 12:51:14,29.3,29.3,29.3,4.8,21.2,27.7,23.5,51.8,70.0,,0.0,,,10.0,0.0,1014.1,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 13:51:14,30.0,30.0,30.0,4.1,19.35,28.2,22.6,,70.0,,0.0,,,8.0,0.0,1013.2,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 14:51:14,30.3,30.3,30.3,5.1,20.35,28.5,19.4,,74.0,,0.0,,,9.0,0.0,1012.0,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
"-15.82163333,-47.97558",09/12/2020 15:51:14,29.9,29.9,29.9,5.1,20.94,28.1,22.6,,90.0,,0.0,,,10.0,0.0,1012.2,,-15.82163333,-47.97558,"-15.82163333,-47.97558","-15.82163333,-47.97558",,Clear
